Word1	Word2	Score
decorare	riparare	1.0581084876349525
sequestrare	attuare	1.1092290997445193
conversare	pregare	1.0621062846062743
variare	progettare	1.020856716287343
avvertire	ripetere	0.9913989537478488
scarabocchiare	lavorare all'uncinetto	1.0059779216770202
unirsi	celebrare	0.9456527886585229
galleggiare	appoggiarsi	1.1933999624247882
girare	sottrarre	0.9666974205665846
zoppicare	stabilirsi	1.026145104495503
dannare	impedire	1.2053889080870968
cercare	risultare	1.0002024242955927
adorare	impaurire	1.300449659483006
partire	affrettarsi	0.7966067888327256
equilibrare	scansare	0.9046455033091818
mettere	bloccare	1.1241351867787335
riempire	disporre	1.1291116520729798
abbronzarsi	lacrimare	1.2391358479646386
trascinare	indossare	0.9459682877201382
tagliare	affettare	0.26044963214234373
promettere	incontrare	0.7487283486419104
oscillare	calciare	1.1604767707182297
correggere	allegare	1.0829126049086335
scansare	riguardare	0.841314970377738
gattonare	derivare	0.9459201494674987
allegare	scarabocchiare	0.9087868022158958
confessare	sollecitare	1.0973938955131195
rivoltare	portare	0.9440249824557003
giocare	promettere	1.0020890904413209
lavorare all'uncinetto	alterare	0.9815675259240179
desiderare	odiare	1.5110295056440355
scoprire	annusare	1.089656928616271
difendere	dipendere	1.1205560303116306
creare	correggere	1.0728988710130063
disturbare	cooperare	1.1683219522546413
presumere	concentrarsi	1.143002231496972
agguantare	serrare	0.8322216627367734
recitare	conquistare	1.102814883173966
fumare	svegliare	1.0093637100595407
valutare	risolvere	0.6913569410396482
indirizzare	soccorrere	0.9330538009064677
possedere	radunare	0.8114822956397653
ponderare	selezionare	0.8279752259203953
unirsi	guarire	1.0802301303065476
confortare	occuparsi	0.7486203681433362
cavalcare	abbassarsi	1.2189760057910815
fumare	soffocare	0.6425153011478921
intossicare	attuare	1.2610763201493727
succhiare	esalare	0.8556077175332286
strisciare	correre	0.9809792522568763
astenersi	trascurare	1.1275593122474104
piegare	flettere	0.3559688800392022
integrare	vincere	1.359097035876577
confondere	imparare	1.1421589560627814
sollevare	trapiantare	0.9302997708194866
differire	cercare	1.067478527919777
proibire	rivendicare	0.9090253483395175
rimuovere	spalmare	0.9963182200719612
volare	dimenarsi	0.9692021734355656
risolvere	definire	0.9086510994702652
lenire	arrossire	1.3889396024745009
chiedere	dire	1.1649442220408885
intrattenere	criticare	1.0601066278026645
spremere	toccare	1.0156640427733312
interdire	consentire	1.069364112196332
avanzare	fermarsi	0.9783385499104966
sostituire	sistemare	0.7720528859168302
festeggiare	accettare	1.1153758418159527
cospargere	mettere	0.9906892376190374
intrufolarsi	appoggiarsi	0.860091819394892
notificare	suggerire	1.0012030504453349
essere	affamare	1.0807969814393619
imitare	annebbiare	0.9453186016162123
sopportare	aggiungere	1.151173442600181
bluffare	stabilire	1.0607896269843962
soffocare	toccare	1.3180104200307003
sorvegliare	eccellere	0.9643362620015855
spogliare	prendere	1.0059559861986394
discutere	dire	0.6155156136377816
sopravvivere	generare	0.7081701709997342
mostrare	dare un'occhiata	1.029739863497472
disporre	seppellire	0.9590003710123783
ruggire	rombare	0.721737890612026
travestire	sembrare	0.6556276410852815
applicare	testimoniare	0.842408931383455
aggiornare	cacciare	0.823873504199964
tradire	riguardare	1.1535422858959
garantire	ipnotizzare	0.886973074496742
dividere	chiudere	1.1757559247173608
disegnare	sostituire	0.9869784792906368
concordare	perdonare	1.1625087173261948
ballare	stabilirsi	0.9028232912952724
mietere	inquadrare	0.9009943471481622
agguantare	inclinare	0.9765746717378787
unire	spazzolare	1.0255293263816871
afferrare	tirare	0.9858988024512619
richiedere	protestare	0.8533290533041795
vomitare	arrossire	1.0459112033740776
dimostrare	commettere	0.8864140978643318
benedire	guarire	0.9085410731161269
evitare	giustificare	0.9486821638006229
saltellare	guidare	1.1366409775820467
applicare	alterare	0.8399785709387977
spruzzare	avvolgere	1.259734052996909
distribuire	portare	0.6960237215396109
mandare	avvolgere	1.0410663760961736
scindere	immergere	0.8584396938514419
sorvegliare	eseguire	0.8626539319442433
immergere	ritirare	1.0176157589927493
maneggiare	dominare	0.9350824797386219
dividere	alterare	0.6198992367054795
essere	pisolare	1.2293011615068574
visitare	contare su	0.8654232810098571
afferrare	scansare	1.0129189643736167
viaggiare	dimenarsi	1.0061750467123147
comandare	festeggiare	1.2487602272057985
scansare	stabilire	0.9532698166418375
fluire	intrufolarsi	1.0652261187428376
scoprire	mostrare	1.0480972203251895
cedere	vincere	1.5785610349988166
calciare	combattere	0.6605599422033338
ripiegare	generare	1.0196299236271014
guarire	morire	1.2013459394768606
scivolare	camminare	1.1207813261404127
esigere	contare su	1.0595283047097275
impersonare	annusare	1.1679704497589871
sferruzzare	disegnare	0.8313186588381816
sostenere	sapere	0.9616743845225725
indietreggiare	balzare	1.265074294688012
ridacchiare	suonare	1.0234703206302809
inquadrare	applicare	0.9278436766211337
rivoltare	pilotare	1.108805312049765
risolvere	ricercare	0.8036888838811276
cadere	virare	1.042265010670881
acchiappare	cogliere	0.8592024964646803
rifiutare	persuadere	0.8252685473709863
posare	spruzzare	0.8895613682366634
restare	avanzare	0.9735519032053068
operare	controllare	0.5296390001584176
suggerire	imprecare	1.2297791426155158
imbrogliare	giudicare	1.0528446770949693
saltare	voltare	0.9103446072478419
giocare	rivolgersi	1.0831291149628006
radunare	consolare	1.0716348236041298
fermare	strattonare	1.0894674129051327
fluire	stabilirsi	1.225502650409858
scindere	macchiare	1.123223797408044
mantenere	sprecare	1.2771577698032635
riparare	cacciare	1.0954053133130504
approvare	usurpare	1.276509715202243
