Word1	Word2	Score
przypiekać	zagotować	0.436478503088763
zamknąć	rozerwać	1.0240336377531298
udusić	zderzyć się	1.0418525571609365
gryźć	maczać	0.8055727182072592
cieszyć się	rozbawić	0.4315473236902529
atakować	walnąć	0.6149742877111469
walnąć	przytulić	1.3099001110133175
płacić	zatrzymać	1.042082228052121
popijać	spłukać	0.9371538886104198
przypiekać	ugasić	1.0433780187481405
wymieszać	przekąszać	0.9353657317737654
przypiekać	popijać	1.1504335635766165
odtajać	odsączyć	1.0261862514117435
tostować	gryźć	0.9152552513172038
sprzedać	udzielać	0.9423478169756484
redukować	rozpoczynać	1.226196487684597
paść się	zamrażać	1.1212604928372465
głodować	zmieszać	1.2923904975313418
gryźć	wlać	1.0098266223750336
stracić	gromadzić	1.2290397965082733
naśladować	doglądać	1.0107629284610415
atakować	walczyć	0.45303240123511385
pobierać	sprzedać	1.0035930102656978
bić	dać klapsa	0.686643981909218
gryźć	strzelać	0.9612167832319752
mieć nadzieję	aprobować	1.1821256633418977
płukać	ugasić	0.7935779771747632
zabić	tulić się	1.2918131776073856
zaopatrywać	zachować	0.7904763058950192
rozmrażać	głodować	0.8045665272900329
zabezpieczyć	współpracować	1.2479209392738213
mieć wpływ	chronić	1.0464791863263458
przewyższać	rosnąć	0.6871741549100195
ssać	smarować	0.9731756184970408
kolekcjonować	udzielać	0.8988324186094916
przypiekać	wymieszać	0.9416180892663041
gryźć	wycierać	1.1031690807804655
odtajać	żuć	1.241653143160637
obrzucać	zabić	1.2166540394795116
handlować	nabyć	1.1645225684085816
znosić	spotykać	0.7819964415516966
dławić	płukać	0.9532663491775801
przypiekać	zmieszać	1.0399494198923283
zaprosić	obchodzić się	0.9671788815258954
nucić	wydzierać się	0.9269746537221997
dać klapsa	strzelać	1.0986156156208717
zderzyć się	blokować	0.7230796588666885
mieć nadzieję	świętować	1.158473936312848
przewyższać	przestawać	1.1566290804601174
posiekać	myć	1.276691290790492
powitać	bawić się	0.8849380292369451
dać klapsa	obrzucać	0.9926085754289277
przerwać	przelewać się	1.1732818240511387
pchać	pocałować	1.000675652839851
paść się	przemoczyć	1.0519328224841522
powiększać	akumulować	0.6297491929727261
obezwładniać	złamać	0.7541990833433988
naciskać	ściskać	0.7399166942088682
spiskować	użyczyć	1.0506834721742535
pocałować	przytulić	0.6151606393003474
współpracować	przebaczyć	0.9151655583676869
stłuc	bić	0.8095885387553324
udusić	walczyć	0.7423995748129768
naciskać	zamknąć	0.9654502736732857
fatygować	leczyć	0.8315263757757738
pocierać	użądlić	0.93363875901332
kurczyć się	akumulować	1.0629581285066116
obrzucać	chwytać	1.083308549051733
szczotkować	zadrapać	0.8142565174835973
zgładzić	zmiażdżyć	0.7387904455945908
naśladować	szukać	1.093561121641692
smagać	przytulić	1.1208164482508414
handlować	gromadzić	0.9359278481018554
rzucać się	zbić	1.0451301968432563
rozmrażać	mieszać	1.2396418319568554
mówić	ćwierkać	0.6138422576401348
uderzać	szczotkować	1.141972169045493
odtajać	głodować	1.0719394970349119
strzelać	atakować	0.6482734787431884
trzeć	obrzucać	0.8545487386557098
posypać	rozpuszczać	0.9377038266426739
obchodzić się	fatygować	1.1566484161256239
znaleźć	gapić się	1.0307896131574927
zaprosić	służyć	0.8789044387673747
popijać	karmić	1.0423723129723168
przytulić	blokować	1.0940798451225755
zachęcać	poganiać	1.1335253225503155
pukać	śmiać się	1.0877441029069788
zwiększać	wynikać	1.1255914422446318
pstryknąć	wybuchać	0.9615719447911885
skubać	odsączyć	1.1422652946421716
zmieszać	rozsmarować	1.1288962715415038
zakładać się	rozdawać	0.9705132551680378
zamknąć	uderzyć	0.9648312460741638
pić	myć	0.8559958509990153
płukać	lizać	0.9828725568368067
chwytać	polować	1.0461814384574524
zaślubić	troszczyć się	1.1725063895275434
łaskotać	uderzać	1.193291356916877
wycierać	poklepać	0.841962556395812
przekąszać	wlać	1.1246310597556992
obrzucać	zamknąć	1.0746805645851816
jednoczyć	spotykać	0.43616990660902394
płukać	wymieszać	0.7860059324340146
przelewać się	rozpoczynać	1.0668080330128706
lizać	przypiekać	1.1175357303487896
karmić	myć	1.0735807448321022
chrypieć	ćwierkać	0.8632021083853616
przypiekać	posiekać	0.8972725478702495
naciskać	wycierać	0.9134763960224713
wycierać	dźgnąć	0.9872805321360177
pokrzepiać	współpracować	0.8893180720050146
należeć	posiąść	1.1654689221450276
poklepać	obezwładniać	1.0920989760391573
płukać	przypiekać	1.2540731455038734
zjawić się	gapić się	0.9178060712187317
leczyć	przedstawić	1.0357528866985894
ubezpieczyć	przyjąć	1.3115279282298669
przekąszać	ugasić	1.1254326775820063
szarpać	walczyć	0.8207445952999031
polować	zgładzić	0.9993499854074406
łaknąć	lizać	0.8328205644321691
postrzegać	słyszeć	0.9264468824079798
rezerwować	zamieniać się	1.0246346631857863
tężeć	smakować	1.0603167268837372
chwytać	rozerwać	1.0207350720130326
skubać	płukać	1.135141225085517
połknąć	chrupać	0.804214328730199
uderzać	szarpać	0.8251214243047407
mrużyć	pominąć	0.9832988169491703
kooperować	odwiedzać	1.0086030734392053
przewyższać	przelewać się	0.9598704213501599
zbić	pchać	0.8917107782873175
zaczynać	wzrastać	0.9675187584842322
posypać	popijać	1.1117902586567903
pokroić	zamrażać	1.248303956357747
unikać	zabezpieczyć	1.205033634902182
obniżać	zaczynać	1.190390380419405
ściskać	zbić	1.2056326757622269
aprobować	cieszyć się	0.9914474717136375
ranić	złamać	0.8858075600009505
dusić	wlać	1.2074305636351617
zaopatrywać	dostać	0.7937055210644586
gryźć	pokonać	1.0430442579209425
tężeć	ssać	1.1103106462701273
popychać	zamknąć	1.076311614778718
powitać	polegać	0.896087615151583
trzeć	grillować	0.8371320223149556
pocałować	dźgnąć	1.213238942846507
wymieszać	trzeć	1.229531867468173
brzęczeć	chrapać	0.9948862464837088
przehandlować	kupować	0.8546474384188646
mieć	dodać	0.8507058970836191
objąć	pokonać	1.3411795495675747
zderzyć się	zamknąć	0.7497295123710919
udusić	tulić	1.3379561402856839
policzkować	rozerwać	0.9177833035781148
podziwiać	świętować	1.1180728617839717
smagać	uszczypnąć	0.8290822722949138
piec	popijać	1.1087358971542702
kopnąć	zmiażdżyć	0.8980128486443817
wynikać	przestawać	0.9814006314806466
pchać	przytulić	1.0095344198166434
wspomagać	obchodzić się	0.7848622137895538
naśladować	współpracować	1.1401335380635098
obezwładniać	policzkować	0.8974376963617592
zagotować	ugasić	0.976076116157193
doglądać	przedstawić	0.9701870483976217
smarować	gryźć	1.0389790036472633
uwalniać	pomagać	0.903660138246047
pocieszać	chronić	0.5645710803479298
strzelać	stłuc	1.1214576015083644
rozsmarować	odtajać	0.8870659595677362
mieć	zatrzymać	0.7350558839309188
jednoczyć	pocieszać	0.9493336238823838
szukać	słyszeć	1.050556390206786
służyć	współpracować	0.9250203761050364
objąć	rzucać się	1.1629359671775192
wybaczyć	służyć	0.8863320574194538
wymieniać się	rezerwować	1.084684214540705
dostarczać	zakładać się	0.9825369306998912
zabezpieczyć	integrować	1.1592264992094383
siorbać	rozpuszczać	1.1944102667633523
służyć	obchodzić się	0.8167815437992344
pokonać	kłuć	0.9248443738033741
szlochać	wydzierać się	0.9975002304463946
eksplodować	grzmieć	0.733821994689276
karmić	stopić	1.309902449775595
słuchać się	służyć	1.0187205930887056
blokować	pocierać	0.9790057194016323
chichotać	stukać	1.0098476193808876
stukać	eksplodować	0.9401732216403859
