Word1	Word2	Score
spojrzeć	odzwierciedlać	1.1379034752318933
przejrzeć	promienieć	1.1580494898020604
błyskać	mrużyć	0.8627667039995476
przeszukiwać	zamaskować	0.8450836446528518
razić	pokazać	0.9992711725255653
odkryć	obserwować	1.032431606985278
przejrzeć	słuchać	0.8078727785126417
prezentować	postrzegać	0.9716611651432183
odkryć	pominąć	1.0082317611328713
postrzegać	zamaskować	0.9516618046771818
odzwierciedlać	pokazać	0.9997690929130783
promienieć	przeszukiwać	1.0277791677743218
patrzeć	różnić się	1.1264463682711983
przeszukiwać	gapić się	0.8726130944850959
prezentować	naśladować	0.9605921631295142
promienieć	postrzegać	1.1486703347194083
znaleźć	udawać	1.1213930456424985
pokazać	przejrzeć	0.9322028291251672
przeszukiwać	przejrzeć	0.6899356930938528
patrzeć	szukać	0.8809830661271496
razić	odzwierciedlać	0.7696758767931572
pominąć	odzwierciedlać	1.1678041748835113
przejrzeć	mrużyć	0.9424110276497353
prezentować	przejrzeć	0.8760639839099673
spojrzeć	pokazać	1.0242211825960257
różnić się	razić	0.9397050032733815
spojrzeć	słyszeć	0.7619843000204316
razić	promienieć	0.5585752904315994
pokazać	znaleźć	1.0817493359680868
odkryć	różnić się	1.2012771386234309
patrzeć	błyskać	1.1266871671653818
zacierać	odzwierciedlać	0.8980704925908154
słuchać	odkryć	0.9427554064850582
imitować	słyszeć	1.1830281573962025
błyskać	słuchać	1.1242117796242033
oglądać	pominąć	1.1340253322621436
pokazać	zamaskować	1.1020473379909586
mrużyć	prezentować	1.005310154414635
słyszeć	zacierać	1.248573866059129
szukać	spojrzeć	0.7814263460616898
oglądać	zamaskować	1.0119060997025855
pokazać	widzieć	0.93168324053124
świecić	zacierać	0.9485119503927734
patrzeć	słuchać	1.0024500800596865
zacierać	pokazać	1.219272007856611
gapić się	udawać	1.245844418852371
błyskać	pojawić się	0.8406494929354875
obserwować	zacierać	1.0049950170259356
spojrzeć	gapić się	0.8586989904319241
