Word1	Word2	Score
漂白	移植	1.1503921498282257
争论	批评	0.7491452381993021
摆动	离开	1.0588005756564505
巡航	攀爬	0.9583201866201496
定义	预测	0.9249714732003138
使无效	辩论	0.8626380210265087
舔	动摇	1.286240589781434
伤害	打破	0.9618237722436858
烘烤	沉淀	1.1009722449017478
尖声叫	干杯	1.029403201358403
预约	借给	1.0126667130346687
闲混	旋转	0.9497045978653152
退休	惹恼	1.0968041934788109
惊吓	阻止	1.1021929615105173
接受	承认	0.4794218118858597
熄灭	滥用	0.8174675719048592
摇摆	巡航	0.9195233874162494
喋喋不休	说	0.8176377279239232
平衡	挤	0.8704432659271966
绝望	使厌恶	0.8984693677886345
援助	宠溺	0.8459410934351917
集中	怀疑	1.0954312137556048
使中毒	辩论	1.0733702688520899
不喜欢	激怒	0.8378621000173806
空出	滑翔	0.9934535235916223
警告	部署	0.8177781231766682
准备	获得胜利	0.970425707607789
攻击	忽视	0.7567008726893518
熄灭	使心烦	0.9197825932334687
转向	滑动	1.0315783482471368
花钱	借给	0.8262035709252237
推迟	投降	0.6058412793394543
跳跃	追踪	0.9875275370177009
过来	返回	1.1454400200820887
猛冲	滑脱	0.7489050982940318
吹风	战胜	1.2230201417072686
解雇	避免	0.9939973859552629
敲打	紧握	1.0531056804239491
杀死	劫持	0.9831035387569832
脱衣	刺痛	1.5986479317665907
消亡	恶化	0.7122725779622094
罢工	驱逐	1.1145232863266459
加速	减去	1.2915171370133636
模仿	反映	1.1485116138653408
保持	物物交换	1.046819195457776
脱离关系	剥夺	1.0041631631833332
投保	定义	1.0791307420086842
晒黑	减去	1.2500237771675442
教育	请求	0.9303896814865203
拍动	打败	0.8698392902122642
流泪	发出臭味	0.8527569629449937
耕地	装饰	1.2806605625728704
弯曲	改变	0.5134613272077971
伪装	斜眼看	0.9013697985007867
保佑	回应	0.7712385433203733
捏	挖掘	1.0867154963133256
拔掉	抓住	1.0579222936051595
举起	敲打	1.1076401746443196
使中毒	警告	0.8097801629634085
埋葬	羞辱	1.279558878995488
紧握	打结	0.8307856891491953
传播	上升	1.1786972855631148
剁碎	包含	1.0545920319799529
取笑	询问	0.8804777056702152
强加	逮捕	1.0277477906479322
覆盖	举起	1.305375274646018
连续叩击	拉	1.0377153673993884
使困窘	躲避	1.0845925002360512
束缚	喂养	0.8170153468089462
装饰	打印	1.1926827970840048
作废	证实	0.9025761915827989
发源	划分	1.2360514220451715
咯咯作响	大声咀嚼	0.956679027175811
接受	指导	1.0497590800328458
剥削	搅乱	0.9895549153442023
促进	庆祝	1.0837998277400829
追赶	骑马	0.883285717941267
介绍	部署	1.135009581116349
驱逐	批评	0.9053208853578919
结合	找到	1.0265361920201468
打招呼	嗡嗡作响	1.0393939139564563
驱逐	解决	1.0283047821739741
改变	播种	0.8930322633648948
释放	解决	1.0017424869639786
敬礼	拥抱	0.8104720776498866
耗尽	下沉	1.1123405183140178
鸣响	打招呼	0.9193622462086829
咯咯作响	吱吱叫	0.8157127434574943
供给	得到	1.086897635163768
奉献	谴责	1.1375452422464827
使沮丧	假装	0.9207456132448152
取代	合作	0.9553205683128179
慢跑	闲混	1.130636879918384
责备	密谋	0.8632921114471349
追踪	滑翔	0.8292635256004992
发誓	通知	0.831112026936011
呕吐	打盹	0.9651623913607238
通过	申请	0.8349511538294105
冷冻	燃烧	1.1066435670833423
避免	惹恼	1.0262799990575064
编织	打碎	0.907050378341916
尊敬	忏悔	1.2822110848364836
放置	修理	1.0966820736729717
虐待	乱丢	1.0726354866353414
结合	打结	1.0007715721741508
结合	撕裂	0.8554191740760534
捏	持有	1.2394912069351554
繁荣	拼写	1.1603328395624872
滑行	慢跑	1.024875269309649
耗尽	分开	0.9526491210703645
绊倒	出席	0.8095933464102429
加重	溢出	0.7948920194999558
检举	批评	0.7827768510173967
进入	旅行	0.789788798680864
就坐	跳舞	1.1167032603517935
询问	答谢	1.0943871500855598
要求	起诉	1.0312980285295024
确保	领导	1.0775139830169351
退休	使困惑	0.9167703658579955
夺取	打架	0.8441557425606254
嘲笑	说唱	1.1137869258389594
管理	竞争	1.152263983392061
划分	繁殖	1.212964408150107
产卵	度过	0.7238292143434297
退休	打断	1.1883322963341594
屈服	突然折断	1.2323447518204664
压倒	后悔	1.0777609336076415
分散	解散	0.3144549263347627
掌击	拍打	0.6512779561943179
教育	影响	0.9271235718036516
剥削	避免	1.1163516089246661
获胜	辛苦劳作	0.8690780034038937
挤	找到	0.7752455296068048
说服	见面	1.0746436512171724
通知	篡夺	1.0569531173939175
延期	折曲	0.7789293178218432
牵涉	尝试	0.9538343923284052
责难	失败	0.8408534896804714
组织	生产	0.9021543045310203
介绍	邀请	0.9494025540887934
散步	仓促	0.9766348504703914
部署	投降	0.6306518743146957
耗尽	出汗	1.1936160839529057
扭伤	弄脏	0.914086263355602
钦佩	喜欢	0.6283160180685471
捕捉	强加	1.0046324864623128
摩擦	阻止	1.0044448086141975
产卵	更新	1.0788531274347988
担心	用意	0.9969969880378343
谢绝	延期	1.0658502749605565
卸下	轻叩	0.7642017116058573
抓住	擦伤	1.1947580245730673
依附	挖掘	1.0415317356023428
远足	跛行	0.79592168928601
按压	卸下	0.8781664802577285
空出	慢跑	0.9837026690125982
绊倒	扭动	0.803193249085472
尖声叫	嘲笑	0.9539265162834638
捏	找到	1.1942098009600355
过滤	烹调	1.2745924094970351
摔倒	出席	0.8977847884183273
骑马	滑行	1.1030495077239477
抢夺	掌击	1.0458876913693802
度过	接吻	1.118018972358553
讨论	获胜	0.9483305256527383
胆敢	想象	1.1007589944083704
扭动	散步	0.9531067727856692
打结	夺取	1.108768746445763
吱吱叫	说唱	0.9357488106349359
批评	欺骗	0.8804616317090991
折曲	弄脏	1.0234329078263356
参与	尝试	1.077431507366565
呼叫	说唱	1.1187440157546653
剥削	使沮丧	1.0949506843148678
狼吞虎咽	克制	1.2049338495639639
打印	回收利用	1.31033262502396
冒犯	拖拉	0.9914245873051256
使吃惊	暂停	0.7755615991674204
计算	认为	1.0155997379905872
