Word1	Word2	Score
elää	selvitä	0.603536825
särkeä	hengittää ulos	1.094840654
hengittää sisään	vetää puoleensa	1.03099621
selvitä	parantua	0.836902745
yllättää	nuolla	0.812341622
etsiä	huonontua	1.019145835
lemuta	suudella	1.093057123
tuijottaa	aivastaa	1.140594061
synnyttää	haista	1.249504457
lemuta	rentoutua	0.972931186
siristää silmiään	hehkua	0.864639656
aivastaa	hengittää ulos	0.543642451
oksentaa	tuijottaa	1.14813567
kutea	ottaa torkut	1.290133949
ottaa torkut	tarkkailla	1.030960788
vetää puoleensa	kutea	0.984216585
puhaltaa	selviytyä	0.8649449
mulkoilla	siristää silmiään	0.7224556
haurastua	lorvailla	1.080495714
itkeä	särkeä	0.951844529
nuolla	kuulla	1.110326707
herätä	pureskella	0.8034715
tarkkailla	huomata	0.342479638
yskiä	mulkoilla	1.279381359
imeä	synnyttää	1.244683554
laiduntaa	itkeä	1.061952302
rentoutua	torkkua	0.428897334
itkeä	selvitä	0.708261951
havaita	vetää puoleensa	1.022442346
tarttua lujasti	tukehtua	1.01113118
haista	pyörtyä	1.05496895
havaita	yskiä	1.124718021
elää	ilmestyä	1.028586406
tarkkailla	väsyttää	1.1358405
uuvuttaa	haista	1.244251785
havaita	kuulla	0.574802631
maistua	esikatsella	1.007853805
elää	valua pois	0.786807122
yskiä	venytellä	1.291636224
pyörtyä	selviytyä	0.90788994
haurastua	venytellä	1.177863239
uuvuttaa	katsoa	1.029840672
yllättää	purra	0.928991599
vetää puoleensa	imaista	0.902225989
hikoilla	haistaa	0.819473917
katsella	yllättää	0.934867629
hikoilla	synnyttää	1.306300558
purra	aivastaa	0.927521942
mulkoilla	havaita	0.335696098
lorvailla	haista	1.068878964
pyörtyä	torkkua	0.727872947
nuolla	etsiä	1.003074131
hengittää ulos	tuijottaa	1.148523425
huonontua	valua pois	0.807537114
esikatsella	punastua	1.10873391
tuijottaa	suudella	1.005994539
haukotella	purra	0.964492557
mulkoilla	maistua	0.917263508
huonontua	pureskella	1.142402675
ottaa torkut	nuolla	1.020861086
hehkua	ilmestyä	0.964210703
haista	kuulla	0.857674054
silmäillä	etsiä	0.533059559
rentoutua	tuijottaa	0.818695254
selviytyä	imaista	0.969275886
nuolla	parantua	0.780043578
katsoa	silmäillä	0.350014875
oksentaa	ilmestyä	1.155718549
esikatsella	pyörtyä	1.245665592
hengittää ulos	kutea	1.314638565
synnyttää	haukotella	1.250459627
hengittää ulos	pureskella	1.013727763
venytellä	ilmestyä	1.155391961
punastua	maistua	0.833345188
laiduntaa	venytellä	0.81127289
hehkua	punastua	0.777550542
siristää silmiään	hikoilla	1.067660652
tukehtua	haurastua	1.123961631
katsella	hengittää	1.196330593
punastua	imeä	0.898571123
puhaltaa	suudella	0.973329116
punastua	tuijottaa	1.155091917
tarttua lujasti	herätä	0.843142742
puhaltaa	kuulla	1.158390179
vetää puoleensa	tukehtua	1.033492339
siristää silmiään	laiduntaa	1.117129795
selvitä	etsiä	0.973358884
herätä	aivastaa	1.009903851
näyttää	väläyttää	0.893239028
näyttää	oksentaa	1.231804284
havaita	hehkua	0.888650517
etsiä	kuulla	0.814713156
purra	tuijottaa	0.992059975
venytellä	oksentaa	1.140646864
itkeä	herättää	1.040672648
esikatsella	huonontua	0.988317333
haistaa	torkkua	1.094488897
imeä	haista	0.937226128
purra	suudella	0.882917516
selviytyä	väsyttää	0.875455854
laiduntaa	näyttää	1.176754954
kuulla	herätä	1.160574426
uuvuttaa	vetää puoleensa	0.932799048
maistua	tukehtua	1.024531331
hengittää sisään	mulkoilla	1.261276865
imeä	ottaa torkut	1.035701855
huonontua	selvitä	1.070121523
purra	hengittää ulos	1.012894144
haistaa	suudella	0.883901845
haukotella	maistua	1.140340727
lemuta	kutea	1.179030451
tarttua lujasti	purra	0.927561059
oksentaa	etsiä	1.290204435
löytää	väläyttää	0.76419264
hengittää sisään	väläyttää	1.225227772
purra	herättää	0.831616627
väsyttää	haukotella	0.711201042
havaita	katsella	0.354491531
maistua	silmäillä	0.995643531
tarkkailla	pureskella	1.287574431
suudella	etsiä	1.076851368
selvitä	imaista	0.940541806
selvitä	mulkoilla	0.88423144
