Word1	Word2	Score
vetäytyä	tasapainoilla	1.050041244
romahtaa	kääntyä	1.127845288
tulla	hypätä	0.842729266
lentää	riippua	0.86035637
kävellä	istua	0.754477737
keinua	mennä	0.855591638
käydä	jäljittää	1.00103227
heilahtaa	pomppia	0.610685998
ajelehtia	polvistua	1.431779227
ratsastaa	polvistua	1.065856329
kulkea	liikkua	0.515393109
laskeutua	heilahtaa	1.039015708
muuttaa	asettua aloilleen	0.86453532
lähestyä	hiipiä	0.899769613
matkustaa	astua	0.8798904
vaeltaa	tulla	0.824370858
keinua	uida	0.932816344
tasapainoilla	mennä sisälle	1.218062347
roikkua	luikerrella	1.145270557
liikkua	vetäytyä	1.123532163
tasapainoilla	roikkua	0.698022659
harhailla	ajelehtia	0.977057378
pomppia	ilmestyä	1.072114048
vaeltaa	romahtaa	1.197441608
jäljittää	pomppia	1.134099231
asettua aloilleen	vaeltaa	0.958386971
hyppiä	pomppia	0.652327853
käpertyä	liftata	1.241685263
edetä	heilahtaa	1.04253745
tiputtaa	ylittää	1.470009627
hypätä yli	pomppia	0.62509207
väistää	uida	1.141963869
edetä	juosta	0.426305832
käpertyä	kulkea	0.962686458
asettua aloilleen	jäädä	0.939278438
kiirehtiä	ryömiä	1.002141036
harhailla	liftata	0.949430647
matkustaa	vaeltaa	0.838535184
hypätä	romahtaa	1.058633374
uida	ajelehtia	1.063639831
ratsastaa	väistää	1.030899529
tupsahtaa	lentää	0.987354708
kellua	ratsastaa	1.169396872
liikuttaa	kulkea	0.652652026
väistää	ajelehtia	1.259978747
luikerrella	retkeillä	1.160549541
hölkätä	metsästää	0.948034738
laskeutua	ponkaista	1.117419506
jäädä jäljelle	asettua aloilleen	0.776835077
heilua	hölkätä	0.989703723
matkustaa	romahtaa	1.062419666
seisoa	harhailla	1.05234582
harhailla	vaeltaa	0.470587915
laskeutua	pyöriä	1.146618079
ratsastaa	taklata	1.226662251
mennä	kiihdyttää	0.580188434
vetäytyä	uida	1.118770249
kiivetä	kiihdyttää	1.039001796
lentää	kaatua	1.163382497
hypätä	mennä läpi	1.010858639
risteillä	harpata	1.027068378
kiirehtiä	käpertyä	0.958736897
liukua	mahtua	0.993348643
lepattaa	kiihdyttää	0.710249405
juosta	romahtaa	1.192237407
laskeutua	juosta	1.129436879
sukeltaa	kiiruhtaa	0.827633602
kiiruhtaa	ajaa	0.676688398
paeta	jäädä	1.083824197
kellua	istua	1.178350327
väistää	kompastella	0.828625602
risteillä	vetää pois	1.255014797
kiivetä	hyppiä	1.007172663
liikkua	vetää pois	1.1490394
lähestyä	kääntyä	0.748423358
mennä	ylittää	0.935777867
kellua	keinua	0.964826296
vetää pois	vetäytyä	0.929041673
nojata	kulkea	0.953295144
ylittää	taklata	1.171908379
tupsahtaa	saapua	0.855635057
kellua	riippua	1.070439326
juosta	ryömiä	0.793754451
kääntyä	sukeltaa	1.211084591
vetää pois	hiipiä	1.263356979
kiiruhtaa	matkustaa	0.927115715
kiihdyttää	heilua	0.826563188
risteillä	lentää	0.829577537
mennä sisälle	hiipiä	1.198370317
jäljittää	paeta	1.112215004
liitää	mennä läpi	0.943781164
kävellä	liidellä	0.797078443
lepattaa	metsästää	1.33507803
lepattaa	mennä	0.796221787
hölkätä	romahtaa	1.157482923
romahtaa	tiputtaa	0.791429316
vetää pois	mennä läpi	1.238178966
maata	nojata	0.618026697
käydä	väistää	1.084335864
lähteä	kulkea	0.880844298
liikuttaa	risteillä	0.9232247
pinkaista	liftata	0.898336507
kulkea	ajelehtia	1.021904883
riippua	istua	0.97749596
pyöriä	kääntyä	0.925698092
kiiruhtaa	harpata	0.735832419
pinkaista	ajelehtia	0.972093166
taklata	harpata	1.093063591
jäädä jäljelle	liikuttaa	0.840192337
hypätä	seisoa	0.868573543
jäljittää	kävellä	0.91347966
tasapainoilla	juosta	1.029857752
kiirehtiä	edetä	0.849687545
liitää	ilmestyä	1.159456886
sukeltaa	harpata	0.873017352
harhailla	hyppiä	1.007800159
jäädä jäljelle	mennä läpi	1.22948961
touhuta	hypätä yli	0.962675326
heilahtaa	liikkua	0.882106465
käydä	ilmestyä uudelleen	0.803724079
hiipiä	ylittää	1.19603598
pinkaista	uida	0.821814477
astua	vetäytyä	1.070063129
liftata	heilua	0.992237758
ilmestyä	nousta	0.927473368
jäädä jäljelle	maata	0.723457332
virrata	polvistua	1.013986095
roikkua	hiipiä	0.905232247
ajaa	ylittää	1.076931655
vaeltaa	metsästää	0.978859957
kulkea	jäädä	1.080490466
heilahtaa	hyppiä	0.590202858
risteillä	lähestyä	0.889272718
taklata	ohittaa	1.045284674
käpertyä	heilahtaa	0.850174893
ilmestyä	saapua	0.870930896
liikuttaa	tulla	1.009922366
käpertyä	hyppiä	0.87108386
hyppiä	tiputtaa	1.324015988
vaeltaa	lentää	1.030194582
nousta	hiipiä	0.830576403
käydä	laskeutua	1.031947351
kaatua	ratsastaa	1.084495987
pinkaista	vaeltaa	0.876163959
kompastella	keinua	1.057335291
ratsastaa	kompastella	1.094372669
asettua aloilleen	hyppiä	0.938065323
kumartaa	ajelehtia	1.251042006
mennä sisälle	roikkua	1.253456077
matkustaa	ylittää	1.164784937
ylittää	liikuttaa	0.996016135
ilmestyä uudelleen	metsästää	1.064877039
roikkua	metsästää	1.20414396
touhuta	paeta	1.00861953
