Word1	Word2	Score
luvata	nolata	1.312332101
kohdata	nolata	1.116950869
siunata	käsitellä	1.085322812
huolehtia	tavoittaa	0.903391122
vakuuttaa	sisältää	0.979648487
seurata	kohdella huonosti	0.841201129
puolustaa	kohdella huonosti	1.418131659
riippua	omistautua	0.759645344
lorvailla	suostutella	0.981652671
nostaa lasi	suudella	1.011162149
rauhoittaa	luottaa	0.781012302
herättää	halailla	1.186850292
esitellä	nolata	1.123755701
nostaa lasi	antaa anteeksi	0.941039763
armahtaa	liittyä	0.8792067
vaatia	viihdyttää	0.867231402
viihdyttää	nostaa lasi	0.454110485
neuvoa	menettää	0.975364514
sallia	avustaa	0.852138871
tehdä yhteistyötä	nähdä	0.987890663
käsitellä	nostaa lasi	1.110455715
vihkiä	kohdata	1.080750029
ottaa mukaan	myöntää	1.055324485
anoa	liittyä seuraan	0.976025869
kunnioittaa	siunata	0.796578756
kunnioittaa	suostutella	1.150006241
myöntää	olla eri mieltä	1.119468995
myöntää	ylentää	1.024729727
vihkiä	menettää	1.571266642
osallistua	siunata	0.961229755
kiusoitella	johtaa	1.035260093
liittyä seuraan	sisältää	0.589658322
sitoutua	johtaa	0.993790122
riippua	suojata	0.922269902
nostaa lasi	suojella	1.128498545
halailla	palvella	1.162035266
ottaa mukaan	kohdata	0.647366568
riippua	luvata	0.897606577
hajota	liittyä	1.201303299
palvella	lorvailla	1.100022981
erota	palvella	1.017423152
olla samaa mieltä	kohdella	1.04297275
seurata	turvata	0.975696418
olla eri mieltä	lorvailla	1.02630544
omistautua	ylentää	0.634200293
mennä naimisiin	kohdella	1.148963252
avustaa	tervehtiä	0.825032287
tehdä yhteistyötä	seurata	0.770396402
huolehtia	erota	1.351441881
neuvoa	kohdata	0.840679614
vapauttaa	kohdella	0.93353217
nostaa lasi	huolehtia	1.108586691
suojella	tervehtiä	0.817344831
edistää	lorvailla	0.964534655
anoa	sopia	0.748654509
sisältää	hajota	1.018893459
johtaa	luvata	0.922283681
vakuuttaa	myöntää	0.840503052
kohdata	puolustaa	1.047891027
turvata	liittyä	0.767068534
auttaa	välittää	0.485199246
antaa	tavoittaa	0.849398601
olla samaa mieltä	suojata	0.77949811
yhdistää	vakuuttaa	0.922431633
armahtaa	vannoa	0.939652086
liittyä seuraan	omistautua	0.732865368
herättää	avustaa	0.926841957
sallia	viihdyttää	0.685630627
sallia	sisältää	1.009544285
seurata	välittää	0.812964411
myöntää	neuvoa	1.202522496
kiusata	halata	1.500625933
armahtaa	siunata	1.032916371
yhtyä	lohduttaa	0.910004217
ottaa mukaan	menettää	1.059155815
lorvailla	sitoutua	1.257480798
kiusata	tavoittaa	0.994985267
kunnioittaa	sallia	1.010401976
lorvailla	yhtyä	1.171480153
mennä naimisiin	sallia	0.939606774
suojata	lohduttaa	0.888507736
vannoa	hajota	1.173447845
panetella	siunata	1.503420021
tervehtiä	rohkaista	0.816878456
myöntää	välittää	0.868010751
viihdyttää	lupautua	0.731452574
erota	tehdä yhteistyötä	1.051674021
yhtyä	liittyä seuraan	0.619187307
erota	käsitellä	1.023750809
halata	anoa	0.972957125
viettää	halailla	0.765184768
seurata	antaa	1.068612151
liittyä seuraan	mennä naimisiin	0.997678467
huolehtia	mennä naimisiin	0.801023761
suojella	myöntää	1.074203655
vierailla	yhdistää	0.976607029
riippua	antaa	0.904325037
osallistua	kohdella huonosti	1.154318084
ottaa mukaan	turvata	0.732807511
käsitellä	omistautua	1.274714869
juhlia	vierailla	0.836977339
omistautua	vakuuttaa	0.94845002
sopia	viihdyttää	0.860390308
viettää	liittyä seuraan	0.881239745
sisältää	edistää	0.77133672
herättää	vapauttaa	1.207569093
vakuuttaa	suositella	1.243185077
vaatia	kiusoitella	1.411127767
tavoittaa	suojata	0.957370855
liittyä	viettää	0.777326389
kiusoitella	tavoittaa	1.013399592
edistää	siunata	1.063203566
lorvailla	vihkiä	1.264582049
olla eri mieltä	vapauttaa	1.063842049
turvata	vannoa	0.698901856
auttaa	liittyä	0.767273091
sallia	nolata	1.039423303
nostaa lasi	luottaa	1.116173631
viihdyttää	armahtaa	1.21901898
armahtaa	antaa	0.759819716
liittyä	esitellä	0.767260103
nostaa lasi	palvella	1.281048242
kohdata	juhlia	0.976727043
kiusoitella	osallistua	1.081456359
siunata	mennä naimisiin	0.440544805
vapauttaa	kiusata	0.975559559
liittyä seuraan	kohdella	0.828429048
vaatia	välittää	1.184075879
kiusoitella	luottaa	1.109529108
tavoittaa	herättää	1.208948752
nostaa lasi	kunnioittaa	1.195622094
siunata	lupautua	0.788408472
menettää	matkia	0.849678969
juhlia	esitellä	0.802289671
lohduttaa	juhlia	1.2788682
sallia	juhlia	0.863857274
lupautua	esitellä	0.772558036
armahtaa	välittää	1.031115053
myöntää	puolustaa	1.018487573
tavoittaa	lupautua	1.03307844
vaatia	rohkaista	1.388264874
kiusata	johtaa	1.012953221
kohdata	kunnioittaa	1.05553729
sallia	armahtaa	1.160044898
vapauttaa	kohdella huonosti	1.01064471
vaatia	anoa	0.768066754
esitellä	sallia	0.843658467
anoa	ottaa mukaan	1.028010945
vihkiä	tavata	1.110125463
ylentää	menettää	1.410999377
nolata	erota	0.799450663
yhtyä	herättää	1.292701749
suojata	yhdistää	0.791635793
suojata	tehdä yhteistyötä	0.630574625
kohdella huonosti	neuvoa	1.108596223
luvata	kohdella	1.026891338
lorvailla	halata	1.078625633
viettää	suojata	1.026370084
yhdistää	liittyä seuraan	0.723770223
neuvoa	armahtaa	1.11467698
hajota	ylentää	1.477807986
tervehtiä	sisältää	0.785466657
kunnioittaa	viihdyttää	1.080218109
rauhoittaa	liittyä seuraan	1.028602431
palvella	sopia	0.992872867
tavoittaa	tehdä yhteistyötä	0.843590904
suudella	osallistua	0.914891728
olla eri mieltä	hoitaa	1.246765911
huolehtia	luvata	0.758217962
vannoa	suojata	0.827416479
kiusoitella	mennä naimisiin	1.508737031
huolehtia	kunnioittaa	0.788898829
suudella	anoa	0.983115475
herättää	liittyä seuraan	1.174288142
kiusata	tervehtiä	1.204331256
rohkaista	suositella	0.97293764
antaa anteeksi	yhtyä	0.988357807
vannoa	rukoilla	0.630162997
luvata	liittyä seuraan	0.738627945
suudella	viihdyttää	0.713389859
vapauttaa	palvella	1.0976911
sitoutua	turvata	0.61563345
suositella	puolustaa	0.984411386
välittää	juhlia	0.935732003
kohdella huonosti	sisältää	1.011615423
ottaa mukaan	vaatia	1.245155896
olla eri mieltä	omistautua	1.299634784
siunata	olla eri mieltä	1.323723507
turvata	antaa anteeksi	1.064697064
käsitellä	suositella	0.993261535
hoitaa	rukoilla	1.030357382
erota	hoitaa	1.257929771
olla samaa mieltä	erota	1.42221064
esitellä	suostutella	1.123550045
vapauttaa	osallistua	0.891699986
antaa	lorvailla	0.989049655
auttaa	myöntää	0.936802358
kiusata	lohduttaa	1.120062244
panetella	erota	0.958169525
vihkiä	viettää	1.071612906
juhlia	kiusoitella	1.395218141
tavata	lorvailla	0.902059189
erota	tavata	1.013867452
viettää	seurata	1.16423474
suudella	kohdata	0.869948224
vannoa	luvata	0.431674492
hajota	vierailla	1.050097485
antaa	sallia	1.066063661
luottaa	kohdella huonosti	1.237601105
kiusoitella	omistautua	1.38820438
ylentää	vaatia	1.454890586
mennä naimisiin	viihdyttää	0.938446714
sopia	luottaa	0.537953625
vierailla	huolehtia	1.109890721
liittyä	halailla	0.75914314
neuvoa	omistautua	1.107605859
hoitaa	osallistua	0.796715377
kohdata	tehdä yhteistyötä	0.776678066
rukoilla	turvata	0.817131567
kunnioittaa	suojella	0.86933695
lorvailla	armahtaa	1.064766799
vapauttaa	hajota	1.122034304
luottaa	liittyä	0.571403946
palvella	mennä naimisiin	1.126869132
sitoutua	suostutella	1.094721923
tavata	edistää	1.175394772
halata	herättää	1.144869499
välittää	sopia	0.648464954
olla eri mieltä	huolehtia	1.366068248
rukoilla	antaa	1.153397129
osallistua	myöntää	0.806512671
yhtyä	vaatia	1.195162309
välittää	lohduttaa	0.901601728
vannoa	tehdä yhteistyötä	0.740917884
matkia	osallistua	1.18292336
menettää	suostutella	1.034186547
tavata	sisältää	0.803586886
välittää	vapauttaa	0.912862123
olla eri mieltä	hajota	0.799833108
puolustaa	sisältää	0.921234076
suostutella	riippua	1.300740695
puolustaa	luvata	0.868454858
